Wario: Master of Disguise,1,9647,1,2007,100000674,12,,1,6,"As Havana slowly revolves through the year, wistful detective Mario Conde probes the sultry heart of the city to investigate dark and deadly crimes."
WarioWare Touched!,3,9647,1,2004,100000675,18,735,1,1,"In his farewell show, legendary German host Frank Elstner digs deep and savors his discussions with stars such as Daniel Brühl and Lena Meyer-Landrut."
WarioWare: Smooth Moves,3,9647,3,2006,100000676,8,,7,8,Frasier Crane is a snooty but lovable Seattle psychiatrist who dispenses advice on his call-in radio show while ignoring it in his own relationships.
WarTech: Senko no Ronde,1,9656,2,2006,100000677,3,,1,10,"A 15-year-old from LA spends the summer at her mom's childhood home on an island off the coast of England, where she bonds with a mysterious horse."
Wii Fit,6,9647,3,2007,100000678,14,49,1,1,"A detective seizes a precious opportunity to change the past when she finds she can communicate with her deceased, estranged father via a time warp."
Wii Play,6,9647,3,2006,100000679,11,943,1,6,"Eager to make his name in 19th-century Vienna, a hungry young Sigmund Freud joins a psychic and an inspector to solve a string of bloody mysteries."
Winning Eleven: Pro Evolution Soccer 2007,6,9641,2,2006,100000680,8,695,1,6,"This docuseries dives into the cutthroat world of Texas youth football, where kids face grueling demands and pressure from coaches and parents to win."
WipEout Pulse,3,9652,5,2007,100000681,6,,1,4,"This hit sitcom follows the merry misadventures of six 20-something pals as they navigate the pitfalls of work, life and love in 1990s Manhattan."
WipEout Pure,3,9652,5,2005,100000682,17,,1,3,"Twenty years after graduation, a tight-knit group of college friends reconnects and discovers that love hasn't gotten easier with age."
World Series of Poker,6,9628,5,2005,100000683,5,146,6,3,Bank-robbing brothers encounter vengeful lawmen and demons south of the border in this original series based on Robert Rodriguez' cult horror film.
World Series of Poker 2008: Battle for the Brac...,5,9628,2,2007,100000684,13,,1,10,"In 18th-century North America, ruthless trappers and entrepreneurs fight to wrest control of the fur trade from the mighty Hudson's Bay Company."
Worms: A Space Oddity,7,9655,3,2008,100000685,18,,1,6,Go on a journey through the Arctic and Antarctic with this visually stunning program that explores these wildernesses and their inhabitants.
Worms: Open Warfare,7,9655,5,2006,100000686,17,,1,7,A domestic abuse survivor orchestrates an elaborate deception to protect her family from her powerfully wealthy husband and his vindictive enemies.
Worms: Open Warfare 2,7,9655,1,2007,100000687,3,,8,2,"A troublemaking trio dreams big, plays hard and stirs up all sorts of classroom mischief in this animated spinoff of the popular Hindi film franchise."
WWE Smackdown vs. Raw 2006,6,9655,5,2005,100000688,1,,1,6,The Tanner family’s adventures continue as DJ Tanner-Fuller shares a home with her sister Stephanie and friend Kimmy who help raise her three boys.
WWE SmackDown vs. Raw 2007,6,9655,2,2006,100000689,14,,1,5,After both suffer physical damage – brothers Edward and Alphonse battle nefarious forces to try to reclaim their bodies in this supernatural anime.
WWE Smackdown vs. Raw 2008,6,9655,2,2007,100000690,2,639,1,9,Strange occurrences afflict a group of people after they purchase items on a shopping website from the future.
Xiaolin Showdown,1,9641,5,2006,100000691,1,,9,2,"Cute cats, quirky crafts and colorful magic! Join kitty enthusiast Gabby and her sidekick Pandy Paws as they team up for a series of animated adventures."
X-Men: Legends II - Rise of Apocalypse,4,9628,5,2005,100000692,10,862,1,9,"Three young, aspiring Indian rappers make their way in a cutthroat music industry, dreaming of fame, stardom and ultimate hip-hop domination ."
X-Men: The Official Game,1,9628,2,2006,100000693,3,273,1,8,"In a time of legend, Galavant the knight embarks on a quest to save his fair lady and become a hero in this tongue-in-cheek musical comedy."
Yoshi Touch & Go,1,9647,1,2005,100000694,6,649,10,4,"Worlds collide in this special event featuring familiar faces, surprise cameos and stories of spirited competition from four different comedy series."
Yoshi's Island DS,1,9647,1,2006,100000695,16,652,1,5,An army deserter hiding out in a small coastal town becomes the coach of a youth baseball team and develops warm relationships in his new community.
Ys VI: The Ark of Napishtim,4,9641,5,2006,100000696,14,534,1,7,"In this recut of the popular web series, live-stream gamer Cairo calls for a rematch after losing to newcomer Gavreel — and an online romance blooms."
Zack & Wiki: Quest for Barbaros' Treasure,2,9633,3,2007,100000697,12,,1,5,"Training a keen eye on hot-button political topics, this variety show features stand-up comedy, sketches and sarcastic celebrity impersonations."
Zendoku,7,9640,1,2007,100000698,9,15,1,4,"After falling through a wormhole, a space-dwelling teen mecha pilot awakes to find himself amid the inhabitants of a strange planet called ... Earth."
Zoo Tycoon DS,7,9655,1,2005,100000699,1,,3,7,"Revealing interviews and archive footage tell the story of Garth Brooks' humble beginnings, rise to fame and unprecedented impact on country music."
Zubo,5,9637,1,2008,100000700,2,805,2,10,"Historian Bettany Hughes travels to India, Greece and China to explore the lives and times of Buddha, Socrates and Confucius."
