Roberts Liardon,3414,1964,
Robertson Davies,3415,1918,1998
Robin  Davis,3416,1926,1994
Robin Chapman Stacey,3417,1967,
Robin Cook,3418,1916,1953
Robin Hobb,3419,1929,1996
Robin Landa,3420,1923,
Robin Lane  Fox,3421,1900,
Robin Lane Fox,3422,1928,1968
Robin Maxwell,3423,1936,1991
Robin McGraw,3424,2000,
Robin McKinley,3425,1909,1985
Robin Norwood,3426,1956,1995
Robin P. Williams,3427,1934,1969
Robin S. Sharma,3428,1997,
Robin Wasserman,3429,1991,
Robin Waterfield,3430,1970,2002
Roddy Doyle,3431,1971,
Roderick Townley,3432,1999,
Rodman Philbrick,3433,1916,1953
Rodney Stark,3434,1914,
Roff Smith,3435,1909,1961
Roger Ebert,3436,1987,
Roger Hargreaves,3437,1938,
Roger Lancelyn Green,3438,1902,1961
Roger Lowenstein,3439,1938,
Roger Penrose,3440,1907,1928
Roger Scruton,3441,1972,2020
Roger Shattuck,3442,1936,1960
Roger Zelazny,3443,1966,2008
Rohinton Mistry,3444,1906,
Roland Barthes,3445,1936,1979
Roland H. Bainton,3446,1918,1977
Rolland Baker,3447,1917,
Ron     Miller,3448,1904,
Ron  Louis,3449,1929,1986
Ron Chernow,3450,1968,
Ron Marz,3451,1983,
Ron Rash,3452,1966,2005
Ron Roy,3453,1941,1975
Rona Sharon,3454,1944,1998
Ronald B. Flowers,3455,1990,
Ronald Hayman,3456,1915,
Ronald J. Faust,3457,1972,
Ronald L. DiSanto,3458,1945,
Ronald Takaki,3459,1946,1966
Ronda Thompson,3460,1913,
Ronlyn Domingue,3461,1944,2002
Rosa Montero,3462,1944,
Rosalind Laker,3463,1927,
Rosalind M. Greenberg,3464,1911,
Rosalind Miles,3465,2000,
Rosamunde Pilcher,3466,1967,
Rose A. Zimbardo,3467,1939,
Rose Tremain,3468,1914,
Rose Wilder Lane,3469,1913,2008
Rosemary Wells,3470,2000,
Rosetta James,3471,1933,
Rosie Daley,3472,1971,
Rosita Arvigo,3473,1986,
Ross Garnaut,3474,1992,
Ross Thomas,3475,1999,
Rough Guides,3476,1969,2018
Roy McKie,3477,1974,
Roy Mottahedeh,3478,1916,2011
Rubem A. Alves,3479,1951,
Ruby Ann Boxcar,3480,1965,
Ruby K. Payne,3481,1918,
Rudolfo Anaya,3482,1905,1972
Rudolph R. Windsor,3483,1948,
Rudolph W. Giuliani,3484,1903,1981
Rudyard Kipling,3485,1957,
Rumer Godden,3486,1905,1956
Rumi,3487,1970,
Rumiko Takahashi,3488,1947,
Rupa Bajwa,3489,1915,
Russ Kick,3490,1916,1960
Russell Banks,3491,1946,
Russell Evans,3492,1950,2007
Russell Hoban,3493,2000,
Russell Roberts,3494,1917,2013
Russell Shorto,3495,1960,
Rusty Young,3496,1932,1987
Ruth  Abbey,3497,1900,1971
Ruth Downie,3498,1996,
Ruth Heller,3499,1999,
Ruth Krauss,3500,1947,2017
Ruth Ozeki,3501,1991,
Ruth Prawer Jhabvala,3502,1920,1963
Ruth Reichl,3503,1988,
Ruth Rendell,3504,1927,
Ruth S. Noel,3505,1934,
Ruth Stiles Gannett,3506,1976,2020
Ruth Westheimer,3507,1914,1953
Ruud van der Rol,3508,1943,
S.E. Hinton,3509,1978,
S.M. Stirling,3510,1940,1974
Sabine C. Bauer,3511,1989,
Sakurako Gokurakuin,3512,1970,
Sally Potter,3513,1961,
Sally Smith O'Rourke,3514,1912,
Salman Rushdie,3515,1956,
Salvador Plascencia,3516,1908,
Sam Harris,3517,1952,
Sam Johnson,3518,1977,
Sam Kauffmann,3519,1915,1980
Sam R. Watkins,3520,1920,1979
Sam Shepard,3521,1992,
Sam Walton,3522,1900,
Sam Weller,3523,1964,
Samuel Beckett,3524,1966,2001
Samuel Hynes,3525,1983,
Samuel J. Leffler,3526,1953,1974
Samuel Richardson,3527,1926,2018
Samuel Taylor Coleridge,3528,1925,
Sandra Balzo,3529,1902,1955
Sandra Boynton,3530,1907,1982
Sandra Brown,3531,1968,
Sandra Cisneros,3532,1934,
Sandra Hack Polaski,3533,1994,
Sandra Steffen,3534,1903,
Sandra West Prowell,3535,1915,1970
Sandy Petersen,3536,1984,
Sang-Sun Park,3537,1941,
Sanyika Shakur,3538,1909,
Sara Barton-Wood,3539,1984,2013
Sara Gruen,3540,1970,
Sara Zarr,3541,1967,
Sarah   Kay,3542,1910,1987
Sarah Ban Breathnach,3543,1975,
Sarah Dening,3544,1966,2021
Sarah Dessen,3545,1999,
Sarah Dunant,3546,1980,
Sarah Fielding,3547,1950,
Sarah Johnstone,3548,1914,1938
Sarah K. Herz,3549,1925,1953
Sarah M.  Anderson,3550,1953,2018
Sarah Macdonald,3551,1973,
Sarah Mayberry,3552,2000,
Sarah Miller,3553,1999,
Sarah Mlynowski,3554,1994,
Sarah Susanka,3555,1923,2002
Sarah Vowell,3556,1954,2006
Sarvepalli Radhakrishnan,3557,1963,1995
Satoru Kannagi,3558,1956,
Satosumi Takaguchi,3559,1904,1939
Satyajit Das,3560,1977,
Saul A. Kripke,3561,1992,
Saul Bellow,3562,1957,
Saul Leiter,3563,1978,
Saul Steinberg,3564,1913,1934
Saul Williams,3565,1905,
Sayadaw U. Pandita,3566,1927,1950
Scott   Cunningham,3567,1912,2002
Scott  Freeman,3568,1952,
Scott Adams,3569,1944,2013
Scott Allie,3570,1927,
Scott Beatty,3571,1958,
Scott Donaldson,3572,1967,2001
Scott Leonard,3573,1938,
Scott MacMillan,3574,1936,
Scott O'Dell,3575,1930,2015
Scott Speck,3576,1992,
Scott Turow,3577,1957,
Scott Westerfeld,3578,1965,
Scott Wetzler,3579,1951,
Seamus Deane,3580,1929,
Seamus Heaney,3581,1981,
Sean B. Carroll,3582,1953,2001
Sean McMullen,3583,1922,1973
Sean O'Brien,3584,1975,
Sean Smith,3585,1960,2005
Sean Stewart,3586,1950,1998
Sebastian Faulks,3587,1995,
Sei ShÅnagon,3588,1962,
Selina Shirley Hastings,3589,1998,
Selma G. Lanes,3590,1986,
Sena Jeter Naslund,3591,1906,
Seth Godin,3592,1944,
Shana Abe,3593,1964,
Shannon Drake,3594,1999,
Shannon Hengen,3595,1908,1957
Shannon Holmes,3596,1927,
Sharon Creech,3597,1952,
Sharon Green,3598,1944,2008
Sharon Kay Penman,3599,1957,1982
Sharon Rose Wilson,3600,1904,1966
Sharon Salzberg,3601,1952,1998
Sharyn McCrumb,3602,1965,2001
Sharyn November,3603,1961,2009
Shaun Tomson,3604,1955,
Shauna Singh Baldwin,3605,1969,2014
Shayla Black,3606,1985,
Shel Silverstein,3607,1977,2010
Shelby Foote,3608,1987,2018
Shelley Klein,3609,1959,1982
Sheri Lynch,3610,1909,1954
Sheri Rose Shepherd,3611,1952,2018
Sherman Alexie,3612,1986,
Sherrilyn Kenyon,3613,1938,
Sherry Gershon Gottlieb,3614,1946,
Sherry Shahan,3615,1972,
Sherwood Smith,3616,1954,
Sheryl Feldman,3617,1927,1981
Shifra Horn,3618,1943,1983
Shirin Ebadi,3619,1982,
Shirley Hazzard,3620,1983,
Shirley Rousseau Murphy,3621,1901,1972
Shiva Naipaul,3622,1933,2004
Sholom Aleichem,3623,1926,
Sid Fleischman,3624,1962,2020
Sidney Sheldon,3625,1906,
Siegfried Engelmann,3626,1974,
Sigmund Freud,3627,1953,
Sigrid Nunez,3628,1904,1994
Sigrid Undset,3629,1921,2005
Silas House,3630,1907,1963
Simon Anholt,3631,1958,
Simon Cleveland,3632,1939,
Simon Goldhill,3633,1967,
Simon Perchik,3634,1924,1994
Simon Schama,3635,1985,
Simon Singh,3636,1900,1971
Simon Wells,3637,1997,
Simon Winchester,3638,1979,
Simone de Beauvoir,3639,1928,2008
Simone Weil,3640,1956,
Sinclair B. Ferguson,3641,1933,1965
Sinclair Lewis,3642,1932,
Snorri Sturluson,3643,1984,
Solomon Jones,3644,1983,
Sonny Brewer,3645,1901,
Sophie Braimbridge,3646,1958,
Sophie Kinsella,3647,1932,
Sophocles,3648,1951,
SparkNotes,3649,1993,
Spencer Johnson,3650,1966,
Spider Robinson,3651,1982,
Stacey Szklut,3652,1955,
Stacy Horn,3653,1994,
Stacy Schiff,3654,1995,
Stan Berenstain,3655,1978,
Stan Hoig,3656,1961,
Stan Jones,3657,1942,1989
Stan Lee,3658,1991,2014
StanisÅ‚aw Lem,3659,1975,
Stanislav Grof,3660,1903,1949
Stanley Bing,3661,1938,1968
Stanley Coren,3662,1962,
Stanley Weintraub,3663,1935,2017
Stanley Wiater,3664,1995,
Starr Smith,3665,1959,1988
Stefan Fatsis,3666,1909,1940
Stefano Benni,3667,1988,
Sten Nadolny,3668,1968,2007
Stendhal,3669,1919,1973
Stephanie Barron,3670,1971,
Stephanie Laurens,3671,1902,1965
Stephanie McCurry,3672,1977,
Stephanie Rowe,3673,1943,
Stephanie Spinner,3674,1921,1981
Stephen  Booth,3675,1956,1989
Stephen  Mansfield,3676,1966,2015
Stephen Biesty,3677,1949,
Stephen Briggs,3678,2000,
Stephen Clarke,3679,1935,2010
Stephen Coonts,3680,1945,
Stephen Cox,3681,1979,
Stephen Crane,3682,1976,
Stephen Desberg,3683,1926,1987
Stephen E. Ambrose,3684,1908,1959
Stephen G. Kochan,3685,1919,
Stephen Gaskin,3686,1902,
Stephen Greenblatt,3687,1915,1938
Stephen Hawking,3688,1972,
Stephen Hunter,3689,1990,
Stephen J. Burn,3690,1979,
Stephen J. Cannell,3691,1953,2009
Stephen J. Rosen,3692,1926,
Stephen J. Sansweet,3693,1997,
Stephen Jay Gould,3694,1920,1991
Stephen King,3695,1927,1963
Stephen Kinzer,3696,1955,
Stephen Leeb,3697,1970,
Stephen Leigh,3698,1955,1990
Stephen M. Pollan,3699,1981,
Stephen M.R. Covey,3700,1984,
Stephen Manes,3701,1998,2021
Stephen Mark Rainey,3702,1988,
Stephen Miller,3703,1945,2007
Stephen Minot,3704,1932,
Stephen Mulhall,3705,1944,
Stephen Nachmanovitch,3706,1905,2001
Stephen Oppenheimer,3707,1991,
Stephen P. Maran,3708,1930,
Stephen R. Covey,3709,1990,
Stephen R. Donaldson,3710,1920,
Stephen R. Swinburne,3711,1900,1972
Stephen Rebello,3712,1994,
Stephen W. Frey,3713,1945,2000
Stephen Wright,3714,1950,1997
Stephenie Meyer,3715,1981,
Steve  Miller,3716,1970,
Steve Allen,3717,1931,
Steve Augarde,3718,1912,2010
Steve Blamires,3719,1998,
Steve Eddy,3720,1968,2000
Steve Erickson,3721,1966,
Steve Hamilton,3722,1961,
Steve Kenson,3723,1970,
Steve Krug,3724,1994,
Steve Martin,3725,1980,
Steve Martini,3726,1954,
Steve McConnell,3727,1910,1950
Steve McCurry,3728,1952,
Steve Moore,3729,1963,
Steve Perry,3730,1956,
Steve Turner,3731,1949,
Steve Wozniak,3732,1981,2010
Steven C. Hayes,3733,1953,
Steven D. Levitt,3734,1933,
Steven F. Hayward,3735,1951,
Steven Heller,3736,1982,
Steven Johnson,3737,1900,1951
Steven L. Layne,3738,1919,
Steven Nadler,3739,1932,
Steven Pinker,3740,1939,
Steven Pressfield,3741,1939,
Steven Watts,3742,1919,
Steven Weisenburger,3743,1963,
Stewart Brand,3744,1954,
Stewart O'Nan,3745,1941,2021
Stewart Shapiro,3746,1922,
Stormie Omartian,3747,1926,1997
Stuart Gilbert,3748,1902,1987
Stuart J. Murphy,3749,1988,
Stuart M. Kaminsky,3750,1987,2011
Stuart M. Matlins,3751,1959,2010
Stuart McLean,3752,1989,
Stuart Russell,3753,1987,
Stuart Woods,3754,1940,2004
Sudha Koul,3755,1906,1954
Sue Birtwistle,3756,1968,
Sue Miller,3757,1947,
Sue Monk Kidd,3758,1991,
Sue William Silverman,3759,1929,1988
Suetonius,3760,1949,
Suketu Mehta,3761,1970,1991
Suki Kim,3762,1937,
Sun Tzu,3763,1930,
Surya  Das,3764,1926,
Susan    Lewis,3765,1962,
Susan    Oliver,3766,1982,
Susan   Mallery,3767,1979,
Susan  Griffith,3768,1937,1972
Susan  Jeffers,3769,1926,1957
Susan Au,3770,1924,1976
Susan Carroll,3771,1913,
Susan Conant,3772,1955,
Susan Cooper,3773,1967,
Susan Donovan,3774,1943,
Susan Forward,3775,1968,2015
Susan Hill,3776,1987,
Susan Howatch,3777,1983,
Susan Kandel,3778,1964,1997
Susan Minot,3779,1965,
Susan Nanus,3780,1941,1993
Susan Oliver,3781,1998,
Susan Ring,3782,1920,1969
Susan Van Kirk,3783,1943,
Susanna Clarke,3784,1967,
Susanna Kaysen,3785,1991,
Susanna Tamaro,3786,1955,
Suzanne C. O'Connell Smeltzer,3787,1968,
Suzanne Enoch,3788,1976,2002
Suzanne Farrell,3789,1903,
Suzette Haden Elgin,3790,1916,
Sven Regener,3791,1960,1988
Sy Montgomery,3792,1998,
Syd Hoff,3793,1985,
Sydney Taylor,3794,1971,
Sylvia Browne,3795,1973,
Sylvia Cassedy,3796,1983,
Sylvia Day,3797,1912,1938
Sylvia Engdahl,3798,1938,1979
Sylvia Nasar,3799,1920,
Sylvia Plath,3800,1955,
T. Coraghessan Boyle,3801,1934,
T.A. Barron,3802,1953,2003
T.H. White,3803,1997,
T.R. Reid,3804,1924,2019
T.S. Eliot,3805,1940,
T.Z. Lavine,3806,1933,1970
Tacitus,3807,1979,2019
Tad Williams,3808,1937,1992
Takashi Hashiguchi,3809,1927,
Takehiko Inoue,3810,1911,1991
Tamara Thorne,3811,1984,
Tamora Pierce,3812,1985,
Tananarive Due,3813,1964,
Tania Zamorsky,3814,1960,2001
Tanya Huff,3815,1923,
Tanya Remer Altmann,3816,1901,
Tara MacCarthy,3817,1904,2002
Tara McCarthy,3818,1963,1989
Ted Bader,3819,1908,
Ted Dekker,3820,1913,
Ted Honderich,3821,1908,1961
Ted Steinberg,3822,1905,
Tedd Arnold,3823,1919,
Teddy Slater,3824,1903,1958
Temple Grandin,3825,1938,2013
Tennessee Williams,3826,1901,1933
Teresa Edgerton,3827,1937,
Teresa Medeiros,3828,1995,
Terri Apter,3829,1910,1951
Terri Blackstock,3830,1954,
Terry  Taylor,3831,1992,
Terry Breverton,3832,1981,
Terry Brooks,3833,1961,
Terry C. Johnston,3834,1968,
Terry Cole-Whittaker,3835,1972,
Terry Cooper,3836,1954,
Terry Deary,3837,1953,
Terry Eagleton,3838,1989,
Terry Gilliam,3839,1917,1952
Terry Goodkind,3840,1904,
Terry Jones,3841,1964,
Terry Lee Rioux,3842,1998,
Terry Moore,3843,1931,1997
Terry Pastor,3844,1902,1944
Terry Pratchett,3845,1988,
Terry Tempest Williams,3846,1907,
Terryl Whitlatch,3847,1962,
Tess Gerritsen,3848,1980,
Tess Uriza Holthe,3849,1971,1991
Thad Carhart,3850,1950,
The Beatles,3851,1903,
The Harvard Lampoon,3852,1941,1978
The Paris Review,3853,1941,
Theo LeSieg,3854,1970,
Theodore Ayrault Dodge,3855,1998,
Theodore L. Brown,3856,1957,
Theodore Roszak,3857,1965,
Theodore Sturgeon,3858,1989,
Theodore Taylor,3859,1986,
Theodosius Dobzhansky,3860,2000,
Thich Nhat Hanh,3861,1947,1967
Thom Hartmann,3862,1960,1983
Thomas  Harris,3863,1983,
Thomas  Moore,3864,1948,1969
Thomas Andrews,3865,1992,
Thomas Aquinas,3866,1935,1965
Thomas Bailey Saunders,3867,1936,
Thomas Bernhard,3868,1982,
Thomas Bulfinch,3869,1950,2015
Thomas C. Foster,3870,1920,
Thomas Cahill,3871,1974,
Thomas E. Skidmore,3872,1980,2021
Thomas E. Woods Jr.,3873,1914,1957
Thomas Fahy,3874,1951,
Thomas Hardy,3875,1998,
Thomas Harlan,3876,1944,1991
Thomas Hobbes,3877,1937,2006
Thomas J. Stanley,3878,1943,1978
Thomas Jefferson,3879,1932,
Thomas Kinkade,3880,1937,1991
Thomas L. Friedman,3881,1958,
Thomas Lewis,3882,1954,1983
Thomas Mann,3883,1995,
Thomas May,3884,1941,1981
Thomas More,3885,1946,
Thomas Pynchon,3886,1936,2013
Thomas Ryan,3887,1991,
Thomas Sowell,3888,1919,
Thomas Wolfe,3889,1943,2000
Thomas X. Hammes,3890,1934,2010
Thornton W. Burgess,3891,1977,
Thucydides,3892,1962,
Tim Bogenn,3893,1986,
Tim Cahill,3894,1968,
Tim Dowley,3895,1966,2008
Tim Downs,3896,1981,2007
Tim Flannery,3897,1943,1970
Tim Freke,3898,1913,
Tim LaHaye,3899,1903,1944
Tim O'Brien,3900,1902,1994
Tim Underwood,3901,1987,
Time-Life Books,3902,1914,
Timothy  Taylor,3903,1937,
Timothy B. Tyson,3904,1944,1968
Timothy D. Taylor,3905,1922,1996
Timothy Ferris,3906,1980,
Timothy Findley,3907,1912,
Timothy S. Murphy,3908,1900,
Timothy Truman,3909,1947,
Timothy Zahn,3910,1926,
Tish Boyle,3911,1939,
Tite Kubo,3912,1963,
Tobias Churton,3913,1971,2010
Tobias Wolff,3914,1993,
Todd Davis,3915,1990,
Todd Gitlin,3916,1913,1985
Tom Arnett,3917,1939,
Tom Brokaw,3918,1934,
Tom Clancy,3919,1950,
Tom D. Crouch,3920,1916,1972
Tom DeFalco,3921,1954,
Tom Hodgkinson,3922,1977,
Tom Hunt,3923,1981,
Tom Hunter,3924,1911,
Tom Kelley,3925,1928,
Tom McGregor,3926,1994,
Tom Morris,3927,1954,2014
Tom Perrotta,3928,1965,
Tom Robbins,3929,1920,
Tom Standage,3930,1994,
Tom Stanton,3931,1913,1975
Tom Stoppard,3932,1928,
Tom Wicker,3933,1985,
Tom Wolfe,3934,1901,1924
Tomie dePaola,3935,1958,
Tomo Matsumoto,3936,1985,2005
Toni Bentley,3937,1960,2014
Toni Morrison,3938,1924,
Tony DiTerlizzi,3939,1915,2004
Tony Hawks,3940,1997,
Tony Horwitz,3941,1995,
Tony Judt,3942,1980,
Tracy Chevalier,3943,1914,1972
Tracy Kidder,3944,1994,
Travis Bradberry,3945,1988,
Trevanian,3946,1979,
Tristan Taormino,3947,1912,
Troy Denning,3948,1906,1926
Truddi Chase,3949,1972,2002
Trudi Canavan,3950,1938,
Truman Capote,3951,1945,1966
Tsugumi Ohba,3952,1971,
Tsutomu Nihei,3953,1947,
Tucker Max,3954,1988,
Tyler Florence,3955,1907,1998
Ul De Rico,3956,1903,1929
Umberto Eco,3957,1964,
United Feature Syndication,3958,1913,
Unknown,3959,1956,
Upasika Kee Nanayon,3960,1988,
Upton Sinclair,3961,1994,
Ursula Ferrigno,3962,1959,
Ursula Hegi,3963,1967,
Ursula K. Le Guin,3964,1940,1973
Ursula Nordstrom,3965,1958,
Usamah ibn Munqidh,3966,1936,1975
V. Vale,3967,1958,1992
V.C. Andrews,3968,1986,
V.S. Naipaul,3969,1961,2016
V.S. Ramachandran,3970,1906,
V.T. Rajshekar,3971,1970,
Val McDermid,3972,1964,
Valerian Albanov,3973,1948,
Valerie Boyd,3974,1902,1986
Valerie Parv,3975,1963,
Vasant Moon,3976,1916,
Vella Munn,3977,1939,1996
Vera John-Steiner,3978,1915,
Verlyn Flieger,3979,1913,
Vicki Constantine Croke,3980,1933,1988
Victor Davis Hanson,3981,1946,
Victor Hugo,3982,1982,
Victor Skrebneski,3983,1936,
Victor VillaseÃ±or,3984,1937,1970
Victoria Alexander,3985,1911,1978
Victoria Finlay,3986,1986,
Victoria Holt,3987,1914,
Vijay Prashad,3988,1972,
Vikram Chandra,3989,1969,
Viktor E. Frankl,3990,1952,
Vince Flynn,3991,1949,
Vincent Lardo,3992,1996,
Vincent van Gogh,3993,1973,
Virgil,3994,1990,
Virginia Lee Barnes,3995,1900,
Virginia Lee Burton,3996,1906,1956
Virginia Woolf,3997,1993,
Vladimir Nabokov,3998,1988,2018
Voltaire,3999,1996,
W. Chan Kim,4000,1940,2012
W. Frederick Zimmerman,4001,1925,
W. Haden Blackman,4002,2000,
W. Jason Gilmore,4003,1969,
W. John Campbell,4004,1961,
W. Michael Kelley,4005,1973,1999
W. Somerset Maugham,4006,1960,2007
W.E.B. Du Bois,4007,1944,
W.E.B. Griffin,4008,1946,
W.F. Deedes,4009,1994,
W.G. Sebald,4010,1951,1988
Wade Davis,4011,1993,
Walker Percy,4012,1947,
Wallace Stegner,4013,1918,1981
Wally Lamb,4014,1917,1955
Walt Disney Company,4015,1981,
Walt Whitman,4016,1967,
Walter Benjamin,4017,1960,
Walter Dean Myers,4018,1967,
Walter Farley,4019,1938,
Walter Foster Creative Team,4020,1972,
Walter Isaacson,4021,1988,
Walter J. Savitch,4022,1956,
Walter Kaufmann,4023,1900,
Walter Kirn,4024,1945,
Walter Rodney,4025,1913,1943
Walter Scott,4026,1930,
Wanda Sykes,4027,1926,
Wang Wei,4028,1948,
Waris Dirie,4029,1919,1944
Warren Ellis,4030,1925,2009
Warren G. Bennis,4031,1991,
Warren Murphy,4032,1970,
Warren W. Wiersbe,4033,1973,
Watchman Nee,4034,1935,2010
Wayne G. Hammond,4035,1929,
Wayne W. Dyer,4036,1982,
Weldon Thornton,4037,1923,1963
Welles Hartley,4038,1945,2000
Wendy  Mitchell,4039,1912,1958
Wendy Cooling,4040,1917,
Wendy Markham,4041,1902,1978
Wendy Wasserstein,4042,1923,
Wesley Martin,4043,1911,1937
Western Sonoma County Historical Society,4044,1957,2001
Wilbur Smith,4045,1964,
Wilfred Owen,4046,1914,
Wilkie Collins,4047,1973,2017
Will Durant,4048,1916,1989
Will Eisner,4049,1984,
Will Ferguson,4050,1939,
Will Kymlicka,4051,1936,2013
Willa Cather,4052,1924,1960
William    Jones,4053,1921,1988
William   Anderson,4054,1965,2017
William  James,4055,1959,
William A. Cohen,4056,1950,
William Allan,4057,1958,
William Andrewes,4058,1975,
William Arrow,4059,1971,2000
William Beebe,4060,1920,
William Blake,4061,1992,
William C. Carter,4062,1901,1936
William C. Davis,4063,1952,1991
William C. Dowling,4064,1932,
William Camann,4065,1937,2003
William Cronon,4066,1948,
William Easterly,4067,1925,1954
William Empson,4068,1971,
William F. Russell,4069,1954,
William Faulkner,4070,1935,
William Gaddis,4071,1960,
William Gibson,4072,1943,
William Golding,4073,1924,
William Goldman,4074,1921,
William H. Keith Jr.,4075,1950,1995
William H. Press,4076,1908,
William Hjortsberg,4077,1973,2012
William Holdsworth,4078,1931,2011
William Hubben,4079,1957,
William Irwin,4080,1906,1982
William J. Bennett,4081,1913,
William Jefferies,4082,1994,
William Kalush,4083,1908,2004
William L. Shirer,4084,1986,2019
William L. Simon,4085,1982,
William M. Bass,4086,1901,1960
William Makepeace Thackeray,4087,1951,
William Manchester,4088,1927,
William Martin,4089,1958,1998
William McDonough,4090,1936,
William Morris,4091,1987,
William Murray,4092,1935,
William Poundstone,4093,1909,1934
William Rodney Allen,4094,1949,
William S. Burroughs,4095,1932,2016
William S. Pollack,4096,1994,
William Saroyan,4097,1949,1984
William Shakespeare,4098,1968,
William Sleator,4099,1927,
William Stacy Johnson,4100,1960,
William Strunk Jr.,4101,1946,
William Styron,4102,1995,
William T. Quick,4103,1961,
William T. Rasmussen,4104,1923,1989
William T. Vetterling,4105,1950,
William T. Vollmann,4106,1962,
William W. Johnstone,4107,1974,
William Westney,4108,1905,1977
Willie Dixon,4109,1930,
Wilson Rawls,4110,1933,1993
Winston S. Churchill,4111,1915,1960
Witold Gombrowicz,4112,1962,1986
Wole Soyinka,4113,1973,
Wolfgang Amadeus Mozart,4114,1951,
Woody Hochswender,4115,1979,
Xavier de C.,4116,1965,
Yann Martel,4117,1971,
Yasuhiro Kano,4118,1988,
Yasunari Kawabata,4119,1933,
Yayoi Ogawa,4120,1996,
Yefim Gordon,4121,1965,
Yehuda Koren,4122,1981,2016
Yochai Benkler,4123,1935,
Yohanan Aharoni,4124,1910,
Yona Zeldis McDonough,4125,1955,
Yosef A.A. Ben-Jochannan,4126,1916,1977
Yoshitaka Amano,4127,1925,1970
Youka Nitta,4128,1958,
Yu Aida,4129,1978,
Yuki Shimizu,4130,1978,
Yukito Kishiro,4131,1927,
Yumi Hotta,4132,1998,
Yunus A. Cengel,4133,1998,
Yvon Chouinard,4134,1910,
Yvonne Tasker,4135,1937,2001
Z.Z. Packer,4136,1908,1990
Zadie Smith,4137,1983,
Zak Smith,4138,1950,
Zecharia Sitchin,4139,1950,
Zilpha Keatley Snyder,4140,1920,
Zolar,4141,1932,
Zora Neale Hurston,4142,1965,
